"","Index","Title","Artist","Top.Genre","Year","BPM","Energy","Danceability","Loudness","Liveness","Valence","Duration","Acousticness","Speechiness","Popularity"
"2139",2139,"Roar","Katy Perry","dance pop","2013",180,77,55,-5,35,46,224,0,4,78
"2140",2140,"We Can't Stop","Miley Cyrus","dance pop","2013",80,62,61,-6,37,48,231,1,3,78
"2141",2141,"Don't You Worry Child - Radio Edit","Swedish House Mafia","big room","2013",129,84,61,-3,12,44,213,11,5,78
"2143",2143,"Wrecking Ball","Miley Cyrus","dance pop","2013",120,42,53,-6,11,35,221,41,3,77
"2144",2144,"Impossible","James Arthur","pop","2013",170,70,38,-5,11,30,209,14,9,77
"2146",2146,"Heart Attack","Demi Lovato","dance pop","2013",174,79,50,-5,24,50,211,7,10,76
"2148",2148,"Die Young","Kesha","dance pop","2013",128,70,71,-5,22,80,212,0,5,75
"2149",2149,"Clarity","Zedd","complextro","2013",128,78,51,-3,7,18,271,4,7,75
"2150",2150,"Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix","Lana Del Rey","art pop","2013",126,81,57,-6,13,11,215,2,6,74
"2151",2151,"Under Control","Calvin Harris","dance pop","2013",126,92,54,-3,12,51,184,13,8,74
"2152",2152,"Everybody Talks","Neon Trees","indie pop","2013",155,92,47,-4,31,73,177,0,6,74
"2153",2153,"Hold On, We're Going Home","Drake","canadian hip hop","2013",100,41,77,-7,7,29,228,0,10,73
"2154",2154,"Best Song Ever","One Direction","boy band","2013",118,88,65,-3,8,49,200,2,5,73
"2155",2155,"Kiss You","One Direction","boy band","2013",90,93,63,-3,32,91,183,2,6,73
"2156",2156,"Sweet Nothing (feat. Florence Welch)","Calvin Harris","dance pop","2013",128,93,57,-4,6,58,213,20,11,72
"2157",2157,"Lose Yourself to Dance","Daft Punk","electro","2013",100,66,83,-8,8,67,354,8,6,72
"2158",2158,"Work Bitch","Britney Spears","dance pop","2013",128,82,63,-7,7,85,248,16,16,71
"2159",2159,"Brave","Sara Bareilles","acoustic pop","2013",185,84,55,-4,4,76,221,1,5,71
"2160",2160,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis","dance pop","2013",146,93,63,-4,10,88,258,3,8,70
"2161",2161,"Feel This Moment (feat. Christina Aguilera)","Pitbull","dance pop","2013",136,76,67,-4,34,54,230,4,16,70
"2162",2162,"Beneath Your Beautiful","Labrinth","pop","2013",84,52,56,-6,10,23,272,23,4,70
"2163",2163,"Let Me Love You (Until You Learn To Love Yourself)","Ne-Yo","dance pop","2013",125,68,66,-7,37,25,252,25,4,70
"2164",2164,"Thrift Shop (feat. Wanz)","Macklemore & Ryan Lewis","dance pop","2013",95,53,78,-7,5,66,236,6,29,69
"2165",2165,"If I Lose Myself - Alesso vs OneRepublic","OneRepublic","dance pop","2013",126,75,52,-6,14,16,215,26,4,69
"2166",2166,"The Way","Ariana Grande","dance pop","2013",82,88,65,-3,8,86,227,29,11,68
"2167",2167,"Suit & Tie","Justin Timberlake","dance pop","2013",102,60,80,-4,16,36,326,10,22,68
"2168",2168,"#thatPOWER","will.i.am","dance pop","2013",128,61,80,-6,7,40,280,0,6,68
"2169",2169,"I Love It (feat. Charli XCX)","Icona Pop","candy pop","2013",126,91,71,-3,15,82,157,1,3,67
"2170",2170,"Play Hard (feat. Ne-Yo & Akon) - New Edit","David Guetta","dance pop","2013",130,87,72,-3,66,68,209,4,4,67
"2171",2171,"Daylight","Maroon 5","pop","2013",120,67,66,-5,26,37,225,0,3,66
"2172",2172,"Love Somebody","Maroon 5","pop","2013",120,78,68,-6,12,40,230,13,4,65
"2173",2173,"A Little Party Never Killed Nobody (All We Got)","Fergie","dance pop","2013",130,62,76,-6,9,52,241,1,18,65
"2174",2174,"Move","Little Mix","dance pop","2013",121,74,85,-5,55,77,224,0,9,63
"2175",2175,"Walks Like Rihanna","The Wanted","boy band","2013",126,82,56,-3,10,43,202,1,6,62
"2176",2176,"Rock N Roll","Avril Lavigne","canadian pop","2013",184,96,47,-3,34,67,207,1,13,61
"2177",2177,"Heartbreaker","Justin Bieber","canadian pop","2013",105,52,56,-7,34,58,263,14,10,61
"2178",2178,"Mirrors - Radio Edit","Justin Timberlake","dance pop","2013",77,60,58,-6,43,65,277,14,5,60
"2179",2179,"Next To Me","Emeli Sand�","dance pop","2013",95,80,67,-5,11,35,197,9,4,60
"2180",2180,"Made In The USA","Demi Lovato","dance pop","2013",87,86,58,-4,32,59,196,0,4,60
"2182",2182,"Girl On Fire (feat. Nicki Minaj) - Inferno Version","Alicia Keys","hip pop","2013",93,81,55,-6,15,34,271,9,31,59
"2183",2183,"TKO","Justin Timberlake","dance pop","2013",138,68,61,-7,43,49,424,1,24,58
"2184",2184,"Come & Get It","Selena Gomez","dance pop","2013",80,79,55,-4,10,58,232,1,5,57
"2185",2185,"Live It Up","Jennifer Lopez","dance pop","2013",128,73,69,-5,33,65,244,1,17,57
"2186",2186,"We Own The Night","The Wanted","boy band","2013",104,94,55,-4,23,56,206,1,13,56
"2187",2187,"Atlas - From �The Hunger Games: Catching Fire� Soundtrack","Coldplay","permanent wave","2013",136,45,28,-8,11,11,236,63,3,55
"2188",2188,"What About Love","Austin Mahone","dance pop","2013",100,78,63,-7,4,28,203,0,4,54
"2189",2189,"Take Back the Night","Justin Timberlake","dance pop","2013",107,66,59,-5,64,33,353,4,16,54
"2190",2190,"Applause","Lady Gaga","dance pop","2013",140,78,67,-4,11,73,212,3,5,52
"2191",2191,"Anything Could Happen","Ellie Goulding","dance pop","2013",103,78,70,-4,14,38,286,43,3,52
"2192",2192,"Finally Found You","Enrique Iglesias","dance pop","2013",128,88,62,-5,35,66,221,1,10,52
"2193",2193,"Pom Poms","Jonas Brothers","boy band","2013",148,98,68,-2,28,90,198,7,9,52
"2194",2194,"#Beautiful","Mariah Carey","dance pop","2013",107,76,68,-5,31,45,200,29,4,51
"2195",2195,"How Ya Doin'? (feat. Missy Elliott)","Little Mix","dance pop","2013",201,95,36,-3,37,51,211,9,48,50
"2196",2196,"Crazy Kids (feat. will.i.am)","Kesha","dance pop","2013",128,75,72,-4,13,50,229,4,4,46
"2197",2197,"Ooh La La (from ""The Smurfs 2"")","Britney Spears","dance pop","2013",128,57,69,-5,11,73,257,2,5,45
"2198",2198,"People Like Us","Kelly Clarkson","dance pop","2013",128,79,60,-5,36,61,259,4,4,45
"2199",2199,"Overdose","Ciara","dance pop","2013",107,70,77,-6,6,79,227,1,3,43
"2200",2200,"Right Now - Dyro Radio Edit","Rihanna","barbadian pop","2013",130,74,53,-6,24,45,186,0,4,42
"2201",2201,"Give It 2 U","Robin Thicke","dance pop","2013",127,83,67,-4,16,58,230,10,7,41
"2203",2203,"Outta Nowhere (feat. Danny Mercer)","Pitbull","dance pop","2013",95,84,71,-4,21,66,207,16,3,35
"2204",2204,"Freak","Kelly Rowland","atl hip hop","2013",104,78,65,-5,12,45,274,13,6,28
"2207",2207,"Summer","Calvin Harris","dance pop","2014",128,86,60,-4,14,74,223,2,3,80
"2209",2209,"Rude","MAGIC!","pop","2014",144,76,77,-5,31,93,225,4,4,79
"2211",2211,"Dark Horse","Katy Perry","dance pop","2014",132,59,65,-6,17,35,216,0,5,78
"2213",2213,"Maps","Maroon 5","pop","2014",120,71,74,-6,6,88,190,2,3,78
"2214",2214,"Treasure","Bruno Mars","pop","2014",116,69,87,-5,32,94,179,4,4,77
"2216",2216,"Problem","Ariana Grande","dance pop","2014",103,81,66,-5,16,63,194,2,15,75
"2218",2218,"Team","Lorde","art pop","2014",100,58,69,-7,31,42,193,17,9,73
"2219",2219,"Love Me Again","John Newman","pop","2014",126,89,50,-5,10,21,240,0,4,73
"2220",2220,"Latch","Disclosure","house","2014",122,73,50,-5,9,52,256,2,17,72
"2221",2221,"Adore You","Miley Cyrus","dance pop","2014",120,66,58,-5,11,20,279,11,3,72
"2223",2223,"Burn","Ellie Goulding","dance pop","2014",87,78,56,-5,11,33,231,31,4,71
"2224",2224,"She Looks So Perfect","5 Seconds of Summer","boy band","2014",160,95,49,-4,33,44,202,0,13,71
"2225",2225,"Fancy","Iggy Azalea","australian hip hop","2014",95,72,91,-4,5,38,200,9,7,70
"2226",2226,"Talk Dirty (feat. 2 Chainz)","Jason Derulo","dance pop","2014",100,65,76,-7,31,76,178,3,23,68
"2227",2227,"Gorilla","Bruno Mars","pop","2014",140,54,72,-7,10,64,244,45,4,68
"2228",2228,"human","Christina Perri","dance pop","2014",144,49,44,-6,11,25,251,13,4,68
"2229",2229,"Young Girls","Bruno Mars","pop","2014",126,75,56,-5,21,50,229,46,3,67
"2230",2230,"Wiggle (feat. Snoop Dogg)","Jason Derulo","dance pop","2014",82,62,70,-7,16,72,193,8,25,67
"2231",2231,"Love Runs Out","OneRepublic","dance pop","2014",120,93,72,-4,8,74,225,17,6,66
"2232",2232,"This Is How We Do","Katy Perry","dance pop","2014",96,64,69,-6,15,80,204,2,5,66
"2233",2233,"Mmm Yeah (feat. Pitbull)","Austin Mahone","dance pop","2014",126,92,71,-4,27,98,232,0,4,65
"2235",2235,"#SELFIE","The Chainsmokers","electropop","2014",128,92,79,-3,8,66,184,1,25,65
"2236",2236,"Partition","Beyonc�","dance pop","2014",186,44,41,-12,31,17,319,3,29,65
"2237",2237,"Birthday","Katy Perry","dance pop","2014",126,67,72,-5,11,84,215,9,7,65
"2238",2238,"G.U.Y.","Lady Gaga","dance pop","2014",110,92,62,-3,12,57,233,1,4,65
"2239",2239,"Stay The Night - Featuring Hayley Williams Of Paramore","Zedd","complextro","2014",128,74,60,-3,9,46,217,11,4,64
"2240",2240,"Let It Go - From ""Frozen / Single Version","Demi Lovato","dance pop","2014",140,66,50,-6,27,25,226,3,4,63
"2241",2241,"Wings","Birdy","neo mellow","2014",83,71,47,-5,16,22,252,8,3,62
"2242",2242,"Can't Remember to Forget You (feat. Rihanna)","Shakira","colombian pop","2014",138,81,69,-4,14,82,207,12,7,62
"2243",2243,"Shot Me Down (feat. Skylar Grey) - Radio Edit","David Guetta","dance pop","2014",192,77,35,-4,12,4,191,6,5,61
"2244",2244,"Say Something","A Great Big World","neo mellow","2014",138,15,45,-9,9,9,229,87,3,61
"2246",2246,"Come Get It Bae","Pharrell Williams","dance pop","2014",120,80,93,-6,10,90,202,27,8,59
"2248",2248,"XO","Beyonc�","dance pop","2014",170,79,47,-9,31,21,216,17,26,56
"2249",2249,"We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song]","Pitbull","dance pop","2014",125,94,60,-4,10,55,222,0,7,56
"2250",2250,"Not About Angels","Birdy","neo mellow","2014",116,14,41,-10,9,23,190,97,4,56
"2251",2251,"Drunk in Love","Beyonc�","dance pop","2014",140,62,59,-7,18,40,323,1,5,52
"2252",2252,"Anaconda","Nicki Minaj","dance pop","2014",130,60,96,-6,21,65,260,7,18,50
"2253",2253,"Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verr�ter","Charli XCX","candy pop","2014",92,81,68,-4,34,64,169,7,6,50
"2254",2254,"La La La (Brasil 2014) (feat. Carlinhos Brown)","Shakira","colombian pop","2014",128,82,80,-5,35,61,198,18,4,50
"2255",2255,"Tee Shirt - Soundtrack Version","Birdy","neo mellow","2014",76,34,68,-9,9,56,160,84,3,49
"2256",2256,"Words as Weapons","Birdy","neo mellow","2014",120,35,53,-9,14,19,239,28,3,44
"2257",2257,"You're Mine (Eternal)","Mariah Carey","dance pop","2014",149,58,63,-7,38,56,224,28,7,38
"2258",2258,"Sheezus","Lily Allen","dance pop","2014",130,50,78,-7,11,39,235,15,4,37
"2259",2259,"Cannonball","Lea Michele","hollywood","2014",92,82,56,-3,19,57,215,2,5,37
"2260",2260,"It's On Again - Main Soundtrack","Alicia Keys","hip pop","2014",110,54,64,-9,25,53,230,10,11,30
"2261",2261,"I Luh Ya Papi","Jennifer Lopez","dance pop","2014",96,73,74,-6,12,59,207,45,42,28
"2262",2262,"Not a Bad Thing","Justin Timberlake","dance pop","2014",86,73,59,-6,38,46,266,27,6,0
"2264",2264,"I'm Not The Only One","Sam Smith","pop","2015",82,49,68,-6,8,49,239,53,4,84
"2265",2265,"The Hills","The Weeknd","canadian contemporary r&b","2015",113,56,58,-7,14,14,242,7,5,84
"2268",2268,"Take Me To Church","Hozier","irish singer-songwriter","2015",129,66,57,-5,12,44,242,63,5,81
"2269",2269,"Sugar","Maroon 5","pop","2015",120,79,75,-7,9,88,235,6,3,81
"2271",2271,"FourFiveSeconds","Rihanna","barbadian pop","2015",206,27,58,-6,13,35,188,88,5,80
"2272",2272,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding","dance pop","2015",190,61,26,-7,13,28,253,25,5,79
"2273",2273,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","The Weeknd","canadian contemporary r&b","2015",120,38,66,-6,10,44,252,39,3,79
"2274",2274,"What Do You Mean?","Justin Bieber","canadian pop","2015",125,57,85,-8,8,79,206,59,10,79
"2275",2275,"Stitches","Shawn Mendes","canadian pop","2015",150,75,75,-7,5,76,207,2,7,78
"2276",2276,"Want to Want Me","Jason Derulo","dance pop","2015",114,68,78,-6,11,66,208,1,6,77
"2277",2277,"My House","Flo Rida","dance pop","2015",94,70,69,-5,13,74,192,2,5,77
"2278",2278,"Waves - Robin Schulz Radio Edit","Mr. Probz","tropical house","2015",120,51,83,-9,8,45,208,1,4,77
"2279",2279,"Night Changes","One Direction","boy band","2015",120,52,67,-8,12,37,227,86,4,77
"2281",2281,"Never Forget You","Zara Larsson","dance pop","2015",146,73,58,-6,27,28,213,0,5,77
"2282",2282,"Love Me Harder","Ariana Grande","dance pop","2015",99,71,47,-4,8,24,236,1,3,76
"2284",2284,"Blame","Calvin Harris","dance pop","2015",128,86,41,-4,34,35,213,3,8,76
"2285",2285,"Worth It","Fifth Harmony","dance pop","2015",100,77,88,-4,12,59,225,6,9,75
"2286",2286,"Break Free","Ariana Grande","dance pop","2015",130,70,69,-5,20,28,215,1,5,75
"2287",2287,"Don't","Ed Sheeran","pop","2015",95,61,81,-7,64,85,220,1,7,74
"2288",2288,"Elastic Heart","Sia","australian dance","2015",130,79,42,-5,15,50,257,1,5,73
"2289",2289,"Rather Be (feat. Jess Glynne)","Clean Bandit","dance pop","2015",121,59,80,-7,19,55,228,16,4,73
"2291",2291,"Dear Future Husband","Meghan Trainor","dance pop","2015",79,78,66,-5,32,83,184,38,19,72
"2292",2292,"43776","Beyonc�","dance pop","2015",136,71,75,-5,13,56,214,1,13,72
"2293",2293,"The Heart Wants What It Wants","Selena Gomez","dance pop","2015",83,79,62,-5,14,62,227,5,4,72
"2294",2294,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta","dance pop","2015",86,73,60,-4,33,53,193,24,15,72
"2295",2295,"Genie In a Bottle","Christina Aguilera","dance pop","2015",176,80,63,-7,14,91,218,21,16,72
"2296",2296,"Company","Justin Bieber","canadian pop","2015",95,80,59,-5,8,43,208,13,6,72
"2297",2297,"Sing","Ed Sheeran","pop","2015",120,67,82,-4,6,94,235,30,5,71
"2298",2298,"Jealous - Remix","Nick Jonas","dance pop","2015",93,71,68,-4,44,45,222,1,8,70
"2299",2299,"Really Don't Care","Demi Lovato","dance pop","2015",121,73,71,-4,19,85,202,12,9,70
"2300",2300,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis","dance pop","2015",110,61,83,-4,29,71,293,9,7,70
"2301",2301,"Only Love Can Hurt Like This","Paloma Faith","british soul","2015",91,89,57,-5,33,31,233,10,8,69
"2302",2302,"Heartbeat Song","Kelly Clarkson","dance pop","2015",149,80,49,-4,6,48,199,1,5,69
"2303",2303,"Up","Olly Murs","dance pop","2015",115,85,69,-5,10,64,224,2,3,69
"2304",2304,"Trumpets","Jason Derulo","dance pop","2015",82,70,63,-5,10,64,217,56,24,69
"2305",2305,"Runnin' (Lose It All)","Naughty Boy","tropical house","2015",139,85,32,-6,48,8,213,1,8,69
"2306",2306,"Same Old Love","Selena Gomez","dance pop","2015",98,59,67,-4,21,44,229,2,3,69
"2307",2307,"I Want You To Know","Zedd","complextro","2015",130,85,58,-3,14,37,240,1,6,68
"2308",2308,"Lips Are Movin","Meghan Trainor","dance pop","2015",139,83,78,-5,11,95,183,5,5,68
"2309",2309,"I'll Show You","Justin Bieber","canadian pop","2015",192,61,36,-7,18,8,200,5,10,68
"2310",2310,"Here","Alessia Cara","canadian contemporary r&b","2015",120,82,38,-4,8,33,199,8,10,68
"2311",2311,"I Lived","OneRepublic","dance pop","2015",120,85,59,-5,27,34,235,7,4,67
"2312",2312,"Fireball (feat. John Ryan)","Pitbull","dance pop","2015",123,94,69,-5,5,79,235,9,6,67
"2313",2313,"Easy Love","Sigala","dance pop","2015",124,94,68,-4,12,65,230,18,6,67
"2314",2314,"The Feeling","Justin Bieber","canadian pop","2015",127,81,53,-6,10,21,245,8,6,67
"2315",2315,"I Really Like You","Carly Rae Jepsen","canadian pop","2015",122,81,62,-5,22,60,205,1,4,66
"2316",2316,"BO$$","Fifth Harmony","dance pop","2015",103,87,81,-5,5,74,171,1,11,66
"2318",2318,"Focus","Ariana Grande","dance pop","2015",100,88,67,-6,44,79,211,27,24,66
"2319",2319,"All About That Bass","Meghan Trainor","dance pop","2015",134,88,81,-4,11,96,189,5,5,65
"2320",2320,"On My Mind","Ellie Goulding","dance pop","2015",155,71,70,-7,9,74,213,26,5,65
"2321",2321,"Love Me Like You","Little Mix","dance pop","2015",106,67,79,-4,28,85,198,21,4,65
"2322",2322,"Broken Arrows","Avicii","big room","2015",116,67,63,-7,10,29,233,5,5,65
"2323",2323,"Booty","Jennifer Lopez","dance pop","2015",129,95,71,-4,26,40,210,0,5,64
"2324",2324,"What Do You Mean? - Acoustic","Justin Bieber","canadian pop","2015",125,36,77,-11,10,76,204,79,4,64
"2325",2325,"Mark My Words","Justin Bieber","canadian pop","2015",114,26,38,-9,17,52,134,88,3,63
"2326",2326,"Lay It All on Me","Rudimental","dance pop","2015",123,75,67,-7,19,48,242,14,4,62
"2327",2327,"American Oxygen","Rihanna","barbadian pop","2015",78,75,39,-6,33,48,320,5,9,61
"2328",2328,"Bang Bang","Jessie J","australian pop","2015",150,75,71,-4,38,73,199,27,9,61
"2329",2329,"Reality - Radio Edit","Lost Frequencies","belgian edm","2015",122,70,71,-8,7,60,159,2,3,61
"2331",2331,"Sugar (feat. Francesco Yates)","Robin Schulz","dance pop","2015",123,82,64,-5,16,64,219,2,6,60
"2332",2332,"Been You","Justin Bieber","canadian pop","2015",113,78,74,-6,32,86,199,2,7,60
"2333",2333,"Prayer in C - Robin Schulz Radio Edit","Lilly Wood and The Prick","french indie pop","2015",123,89,76,-5,62,78,189,2,3,58
"2334",2334,"See You Again (feat. Charlie Puth)","Wiz Khalifa","hip hop","2015",80,48,69,-8,6,28,230,37,8,56
"2335",2335,"Heroes (we could be)","Alesso","big room","2015",126,75,52,-4,24,35,210,4,6,56
"2336",2336,"Feel The Light - From The ""Home"" Soundtrack","Jennifer Lopez","dance pop","2015",156,60,47,-6,9,4,292,33,5,55
"2338",2338,"Ghosttown","Madonna","dance pop","2015",79,55,54,-7,12,9,250,4,4,54
"2339",2339,"Bang My Head (feat. Sia & Fetty Wap)","David Guetta","dance pop","2015",108,87,60,-4,10,59,193,5,8,54
"2340",2340,"Bloodstream","Ed Sheeran","pop","2015",89,59,48,-6,6,27,309,20,5,52
"2341",2341,"Living For Love","Madonna","dance pop","2015",123,79,67,-5,25,39,219,4,9,52
"2342",2342,"Baby Don't Lie","Gwen Stefani","dance pop","2015",100,55,69,-5,10,26,203,1,3,52
"2343",2343,"Don't Be so Hard on Yourself","Jess Glynne","dance pop","2015",120,82,57,-3,16,66,211,6,3,52
"2344",2344,"Steal My Girl","One Direction","boy band","2015",77,76,47,-6,14,52,227,0,4,51
"2345",2345,"Celebrate (From the Original Motion Picture ""Penguins of Madagascar"")","Pitbull","dance pop","2015",127,85,68,-3,6,93,193,1,6,50
"2346",2346,"We Are Here","Alicia Keys","hip pop","2015",93,67,64,-6,8,8,285,43,4,49
"2347",2347,"St Jude","Florence + The Machine","art pop","2015",117,43,26,-11,11,9,225,75,3,47
"2348",2348,"Yesterday (feat. Bebe Rexha)","David Guetta","dance pop","2015",128,78,57,-4,33,28,243,2,3,46
"2349",2349,"Time of Our Lives","Pitbull","dance pop","2015",124,80,72,-6,69,72,229,9,6,45
"2350",2350,"Sparks","Hilary Duff","dance pop","2015",122,88,85,-5,10,79,186,4,6,44
"2351",2351,"Mr. Put It Down","Ricky Martin","dance pop","2015",128,78,80,-6,4,83,196,1,18,42
"2352",2352,"Legendary Lovers","Katy Perry","dance pop","2015",126,84,62,-5,8,39,224,2,8,41
"2353",2353,"Spark The Fire","Gwen Stefani","dance pop","2015",120,80,88,-4,20,54,202,8,6,39
"2354",2354,"Run Run Run","Kelly Clarkson","dance pop","2015",112,37,28,-7,11,8,273,45,4,36
"2355",2355,"Let Me Be Your Lover","Enrique Iglesias","dance pop","2015",112,90,72,-4,6,88,238,1,13,34
"2356",2356,"Dangerous","Jennifer Hudson","dance pop","2015",109,53,90,-5,8,65,255,0,5,18
"2357",2357,"L.A.LOVE (la la)","Fergie","dance pop","2015",202,39,48,-8,26,27,193,2,9,0
"2360",2360,"Cake By The Ocean","DNCE","dance pop","2016",119,75,77,-5,4,90,219,15,5,81
"2361",2361,"Don't Let Me Down","The Chainsmokers","electropop","2016",160,87,53,-5,14,42,208,16,17,81
"2362",2362,"In the Name of Love","Martin Garrix","big room","2016",134,52,50,-6,45,17,196,11,4,81
"2363",2363,"Into You","Ariana Grande","dance pop","2016",108,73,62,-6,14,37,244,2,11,80
"2364",2364,"This Is What You Came For","Calvin Harris","dance pop","2016",124,93,63,-3,15,47,222,20,3,80
"2365",2365,"Million Reasons","Lady Gaga","dance pop","2016",130,42,67,-8,11,15,205,49,4,80
"2366",2366,"Needed Me","Rihanna","barbadian pop","2016",111,31,67,-8,8,30,192,11,24,80
"2369",2369,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony","dance pop","2016",105,59,80,-6,6,59,214,10,4,79
